unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
1435,J13-1008,a holistic lexiconbased approach to opinion mining,,identifying broken plurals irregular gender and rationality in arabic text,"['Sarah Alkuhlani', 'Nizar Habash']","19 The paper by Alkuhlani and Habash ( 2012 ) presents additional , more sophisticated models that we do not use in this article .",4
1436,W02-0309,a holistic lexiconbased approach to opinion mining,,effective use of natural language processing techniques for automatic conflation of multiword terms the role of derivational morphology part of speech tagging and shallow parsing,"['E Tzoukermann', 'J Klavans', 'C Jacquemin']","Empirical evidence has been brought forward that inflectional and/or derivational stemmers augmented by dictionaries indeed perform substantially better than those without access to such lexical repositories ( Krovetz , 1993 ; Kraaij and Pohlmann , 1996 ; Tzoukermann et al. , 1997 ) .",0
1437,J91-2003,a holistic lexiconbased approach to opinion mining,,the episode schema in story processingquot,"['K Haberlandt', 'C Berian', 'J Sandson']","Although there are other discussions of the paragraph as a central element of discourse ( e.g. Chafe 1979 , Halliday and Hasan 1976 , Longacre 1979 , Haberlandt et al. 1980 ) , all of them share a certain limitation in their formal techniques for analyzing paragraph structure .",4
1438,W11-1402,a holistic lexiconbased approach to opinion mining,,automatically predicting peerreview helpfulness,"['Wenting Xiong', 'Diane Litman']","( Details of how the average-expert model performs can be found in our prior work ( Xiong and Litman , 2011 ) . )",1
1439,D09-1087,a holistic lexiconbased approach to opinion mining,,sparse multiscale grammars for discriminative latent variable parsing,"['Slav Petrov', 'Dan Klein']","Self-training should also benefit other discriminatively trained parsers with latent annotations ( Petrov and Klein , 2008 ) , although training would be much slower compared to using generative models , as in our case .",5
1440,W05-0709,a holistic lexiconbased approach to opinion mining,,automatic content extraction,['ACE'],"We introduce here a clearly defined and replicable split of the ACE 2004 data , so that future investigations can accurately and correctly compare against the results presented here .",2
1441,D11-1138,a holistic lexiconbased approach to opinion mining,,corpus variation and parser performance,['D Gildea'],"In most cases , the accuracy of parsers degrades when run on out-of-domain data ( Gildea , 2001 ; McClosky et al. , 2006 ; Blitzer et al. , 2006 ; Petrov et al. , 2010 ) .",0
1442,J05-3003,a holistic lexiconbased approach to opinion mining,,from grammar to lexicon unsupervised learning of lexical syntax,['Michael Brent'],Brent ( 1993 ) relies on morphosyntactic cues in the untagged Brown corpus as indicators of six predefined subcategorization frames .,0
1443,Q13-1020,a holistic lexiconbased approach to opinion mining,,learning accurate compact and interpretable tree annotation,"['Slav Petrov', 'Leon Barrett', 'Romain Thibaux', 'Dan Klein']","To build the above s2t system , we first use the parse tree , which is generated by parsing the English side of the bilingual data with the Berkeley parser ( Petrov et al. , 2006 ) .",2
1444,D11-1138,a holistic lexiconbased approach to opinion mining,,discriminative reranking for natural language parsing,['Michael Collins'],"One obvious approach to this problem is to employ parser reranking ( Collins , 2000 ) .",0
1445,J87-3002,a holistic lexiconbased approach to opinion mining,,syntactic argumentation and the structure of english,"['D M Perlmutter', 'S Soames']","Ideally , to distinguish between raising and equi verbs , a number of syntactic criteria should be employed ( Perlmutter and Soames , 1979:460 ff . )",5
1446,W06-3309,a holistic lexiconbased approach to opinion mining,,categorization of sentence types in medical abstracts,"['Larry McKnight', 'Padmini Srinivasan']","The table also presents the closest comparable experimental results reported by McKnight and Srinivasan ( 2003 ) .1 McKnight and Srinivasan ( henceforth , M&S ) created a test collection consisting of 37,151 RCTs from approximately 12 million MEDLINE abstracts dated between 1976 and 2001 .",4
1447,D13-1038,a holistic lexiconbased approach to opinion mining,,towards mediating shared perceptual basis in situated dialogue,"['Changsong Liu', 'Rui Fang', 'Joyce Y Chai']","How this mismatched perceptual basis affects referential communication in situated dialogue was investigated in our previous work ( Liu et al. , 2012 ) .",1
1448,D13-1115,a holistic lexiconbased approach to opinion mining,,integrating experiential and distributional data to learn semantic representations,"['Mark Andrews', 'Gabriella Vigliocco', 'David Vinson']","Andrews et al. ( 2009 ) furthered this work by showing that a bimodal topic model , consisting of both text and feature norms , outperformed models using only one modality on the prediction of association norms , word substitution errors , and semantic interference tasks .",0
1449,W00-1312,a holistic lexiconbased approach to opinion mining,,corpusbased stemming using cooccurrence of word variantsquot,"['J Xu', 'W B Croft']","A cooccurrence based stemmer ( Xu and Croft , 1998 ) was used to stem Spanish words .",2
1450,J02-3002,a holistic lexiconbased approach to opinion mining,,mitre description of the alembic system used for muc6”,"['John S Aberdeen', 'John D Burger', 'David S Day', 'Lynette Hirschman', 'Patricia Robinson', 'Marc Vilain']",The best performance on the WSJ corpus was achieved by a combination of the SATZ system ( Palmer and Hearst 1997 ) with the Alembic system ( Aberdeen et al. 1995 ) : a 0.5 % error rate .,4
1451,J97-4003,a holistic lexiconbased approach to opinion mining,,passive without lexical rules in,['Andreas Kathol'],"In a number of proposals , lexical generalizations are captured using lexical underspecification ( Kathol 1994 ; Krieger and Nerbonne 1992 ;",4
1452,J90-3003,a holistic lexiconbased approach to opinion mining,,toward treating english nominals correctly,"['R W Sproat', 'M Y Liberman']","Although a grid may be more descriptively suitable for some aspects of prosody ( for example , Sproat and Liberman ( 1987 ) use the grid representation for their implementation of stress assignment in compound nominals ) , we are not aware of any evidence for or against a grid representation of discourseneutral phrasing .",4
1453,E03-1002,a holistic lexiconbased approach to opinion mining,,a maximumentropyinspired parser,['Eugene Charniak'],"The bottom panel of table 1 lists the results for the chosen lexicalized model ( SSN-Freq > 200 ) and five recent statistical parsers ( Ratnaparkhi , 1999 ; Collins , 1999 ; Charniak , 2000 ; Collins , 2000 ; Bod , 2001 ) .",4
1454,J91-2003,a holistic lexiconbased approach to opinion mining,,focusing in the comprehension of definite anaphoraquot,['C Sidner'],"Other factors , such as the role of focus ( Grosz 1977 , 1978 ; Sidner 1983 ) or quantifier scoping ( Webber 1983 ) must play a role , too .",0
1455,N10-1084,a holistic lexiconbased approach to opinion mining,,whitesteg a new scheme in information hiding using text steganography,"['Lip Y Por', 'Ang T Fong', 'B Delina']","linguistic in nature , rather than dealing with superficial properties of the text , e.g. the amount of white space between words ( Por et al. , 2008 ) .",4
1456,J92-1004,a holistic lexiconbased approach to opinion mining,,benchmark tests for darpa resource management database performance evaluationsquot,['D Pallett'],The second version ( RM ) concerns the Resource Management task ( Pallett 1989 ) that has been popular within the DARPA community in recent years .,2
1457,W14-2106,a holistic lexiconbased approach to opinion mining,,topic independent identification of agreement and disagreement in social media dialogue,"['Amita Misra', 'Marilyn A Walker']","Another line of research that is correlated with ours is recognition of agreement/disagreement ( Misra and Walker , 2013 ; Yin et al. , 2012 ; Abbott et al. , 2011 ; Andreas et al. , 2012 ; Galley et al. , 2004 ; Hillard et al. , 2003 ) and classification of stances ( Walker et al. , 2012 ; Somasundaran and Wiebe , 2010 ) in online forums .",4
1458,D08-1036,a holistic lexiconbased approach to opinion mining,,a fully bayesian approach to unsupervised partofspeech tagging,"['Sharon Goldwater', 'Tom Griffiths']",The studies presented by Goldwater and Griffiths ( 2007 ) and Johnson ( 2007 ) differed in the number of states that they used .,4
1459,A00-1004,a holistic lexiconbased approach to opinion mining,,aligning sentences in parallel corpora,"['P F Brown', 'J C Lai', 'R L Mercer']","A number of alignment techniques have been proposed , varying from statistical methods ( Brown et al. , 1991 ; Gale and Church , 1991 ) to lexical methods ( Kay and Roscheisen , 1993 ; Chen , 1993 ) .",0
1460,D08-1113,a holistic lexiconbased approach to opinion mining,,applying manytomany alignments and hidden markov models to lettertophoneme conversion,"['Sittichai Jiampojamarn', 'Grzegorz Kondrak', 'Tarek Sherif']","We would like to use features that look at wide context on the input side , which is inexpensive ( Jiampojamarn et al. , 2007 ) .",5
1461,J01-4001,a holistic lexiconbased approach to opinion mining,,anaphora resolution a multistrategy approach,"['Jaime Carbonell', 'Ralf Brown']","Much of the earlier work in anaphora resolution heavily exploited domain and linguistic knowledge ( Sidner 1979 ; Carter 1987 ; Rich and LuperFoy 1988 ; Carbonell and Brown 1988 ) , which was difficult both to represent and to process , and which required considerable human input .",0
1462,D08-1034,a holistic lexiconbased approach to opinion mining,,labeling chinese predicates with semantic roles,['Nianwen Xue'],"Experiments on Chinese SRL ( Xue and Palmer 2005 , Xue 2008 ) reassured these findings .",0
1463,J03-3004,a holistic lexiconbased approach to opinion mining,,examplebased incremental synchronous interpretation,['Hans-Ulrich Block'],"This is then generalized , following a methodology based on Block ( 2000 ) , to generate the `` generalized marker lexicon . ''",2
1464,J86-1002,a holistic lexiconbased approach to opinion mining,,speech recognition by machine a review,['D Reddy'],"A number of speech understanding systems have been developed during the past fifteen years ( Barnett et al. 1980 , Dixon and Martin 1979 , Erman et al. 1980 , Haton and Pierrel 1976 , Lea 1980 , Lowerre and Reddy 1980 , Medress 1980 , Reddy 1976 , Walker 1978 , and Wolf and Woods 1980 ) .",4
1465,N10-1084,a holistic lexiconbased approach to opinion mining,,syntactic constraints on paraphrases extracted from parallel corpora,['Chris Callison-Burch'],"Our proposed method is based on the automatically acquired paraphrase dictionary described in Callison-Burch ( 2008 ) , in which the application of paraphrases from the dictionary encodes secret bits .",2
1466,P97-1063,a holistic lexiconbased approach to opinion mining,,measuring semantic entropyquot,['I D Melamed'],"For example , frequent words are translated less consistently than rare words ( Melamed , 1997 ) .",0
1467,P10-4003,a holistic lexiconbased approach to opinion mining,,simulated tutors in immersive learning environments empiricallyderived design principles,"['N B Steinhauser', 'L A Butler', 'G E Campbell']","Over the last decade there has been a lot of interest in developing tutorial dialogue systems that understand student explanations ( Jordan et al. , 2006 ; Graesser et al. , 1999 ; Aleven et al. , 2001 ; Buckley and Wolska , 2007 ; Nielsen et al. , 2008 ; VanLehn et al. , 2007 ) , because high percentages of selfexplanation and student contentful talk are known to be correlated with better learning in humanhuman tutoring ( Chi et al. , 1994 ; Litman et al. , 2009 ; Purandare and Litman , 2008 ; Steinhauser et al. , 2007 ) .",0
1468,P07-1007,a holistic lexiconbased approach to opinion mining,,an empirical evaluation of knowledge sources and learning algorithms for word sense disambiguation,"['Y K Lee', 'H T Ng']","These knowledge sources were effectively used to build a state-of-the-art WSD program in one of our prior work ( Lee and Ng , 2002 ) .",1
1469,D13-1115,a holistic lexiconbased approach to opinion mining,,distributional semantics from text and images,"['Elia Bruni', 'Giang Binh Tran', 'Marco Baroni']","Another line of research approaches grounded language knowledge by augmenting distributional approaches of word meaning with perceptual information ( Andrews et al. , 2009 ; Steyvers , 2010 ; Feng and Lapata , 2010b ; Bruni et al. , 2011 ; Silberer and Lapata , 2012 ; Johns and Jones , 2012 ; Bruni et al. , 2012a ; Bruni et al. , 2012b ; Silberer et al. , 2013 ) .",0
1470,N04-2004,a holistic lexiconbased approach to opinion mining,,three generative lexicalized models for statistical parsing,['Michael Collins'],"Due to advances in statistical syntactic parsing techniques ( Collins , 1997 ; Charniak , 2001 ) , attention has recently shifted towards the harder question of analyzing the meaning of natural language sentences .",0
1471,J02-3002,a holistic lexiconbased approach to opinion mining,,adaptive multilingual sentence boundary disambiguation,"['David D Palmer', 'Marti A Hearst']","This is where robust syntactic systems like SATZ ( Palmer and Hearst 1997 ) or the POS tagger reported in Mikheev ( 2000 ) , which do not heavily rely on word capitalization and are not sensitive to document length , have an advantage .",4
1472,K15-1003,a holistic lexiconbased approach to opinion mining,,typesupervised hidden markov models for partofspeech tagging with incomplete tag dictionaries,"['Dan Garrette', 'Jason Baldridge']","category relationships from the weak supervision : the tag dictionary and raw corpus ( Garrette and Baldridge , 2012 ; Garrette et al. , 2015 ) .4 This procedure attempts to automatically estimate the frequency of each word/tag combination by dividing the number of raw-corpus occurrences of each word in the dictionary evenly across all of its associated tags .",2
1473,W00-1017,a holistic lexiconbased approach to opinion mining,,an efficient dialogue control method under systems limited knowledge,"['Kohji Dohsaka', 'Norihito Yasuda', 'Noboru Miyazaki', 'Mikio Nakano', 'Kiyoald Aikawa']","WIT has been implemented in Common Lisp and C on UNIX , and we have built several experimental and demonstration dialogue systems using it , including a meeting room reservation system ( Nakano et al. , 1999b ) , a video-recording programming system , a schedule management system ( Nakano et al. , 1999a ) , and a weather infomiation system ( Dohsaka et al. , 2000 ) .",1
1474,J05-3003,a holistic lexiconbased approach to opinion mining,,lexical functional grammar a formal system for grammatical representation,"['Ronald Kaplan', 'Joan Bresnan']",Lexical functional grammar ( Kaplan and Bresnan 1982 ; Bresnan 2001 ; Dalrymple 2001 ) is a member of the family of constraint-based grammars .,0
1475,J05-3003,a holistic lexiconbased approach to opinion mining,,automatic extraction of subcategorization frames for czech,"['Anoop Sarkar', 'Daniel Zeman']",Sarkar and Zeman ( 2000 ) present an approach to learn previously unknown frames for Czech from the Prague Dependency Bank ( Hajic,0
1476,A00-1014,a holistic lexiconbased approach to opinion mining,,evaluating automatic dialogue strategy adaptation for a spoken dialogue system,"['Jennifer Chu-Carroll', 'Jill S Nickerson']","A companion paper describes the evaluation process and results in further detail ( Chu-Carroll and Nickerson , 2000 ) .",1
1477,W01-0706,a holistic lexiconbased approach to opinion mining,,learning to resolve natural language ambiguities a unified approach,['D Roth'],"SNoW ( Carleson et al. , 1999 ; Roth , 1998 ) is a multi-class classifier that is specifically tailored for learning in domains in which the potential number of information sources ( features ) taking part in decisions is very large , of which NLP is a principal example .",2
1478,W02-0309,a holistic lexiconbased approach to opinion mining,,the contribution of morphological knowledge to french mesh mapping for information retrieval,"['P Zweigenbaum', 'S Darmoni', 'N Grabar']","Hence , enumerating morphological variants in a semi-automatically generated lexicon , such as proposed for French ( Zweigenbaum et al. , 2001 ) , turns out to be infeasible , at least for German and related languages .",0
1479,P97-1063,a holistic lexiconbased approach to opinion mining,,a statistical approach to machine translationquot,"['P F Brown', 'J Cocke', 'S Della Pietra', 'V Della Pietra', 'F Jelinek', 'R Mercer', 'P Roossin']","It is analogous to the step in other translation model induction algorithms that sets all probabilities below a certain threshold to negligible values ( Brown et al. , 1990 ; Dagan et al. , 1993 ; Chen , 1996 ) .",4
1480,P11-1134,a holistic lexiconbased approach to opinion mining,,inference rules and their application to recognizing textual entailment,"['Georgiana Dinu', 'Rui Wang']","They proved to be useful in a number of NLP applications such as natural language generation ( Iordanskaja et al. , 1991 ) , multidocument summarization ( McKeown et al. , 2002 ) , automatic evaluation of MT ( Denkowski and Lavie , 2010 ) , and TE ( Dinu and Wang , 2009 ) .",3
1481,P10-2059,a holistic lexiconbased approach to opinion mining,,feedback in head gesture and speech to appear in,"['Patrizia Paggio', 'Costanza Navarretta']","The results , which partly confirm those obtained on a smaller dataset in Paggio and Navarretta ( 2010 ) , must be seen in light of the fact that our gesture annotation scheme comprises more fine-grained categories than most of the studies mentioned earlier for both head movements and face expressions .",4
1482,D12-1037,a holistic lexiconbased approach to opinion mining,,ultraconservative online algorithms for multiclass problems,"['Koby Crammer', 'Yoram Singer']","We employ the idea of ultraconservative update ( Crammer and Singer , 2003 ; Crammer et al. , 2006 ) to propose two incremental methods for local training in Algorithm 2 as follows .",2
1483,D13-1115,a holistic lexiconbased approach to opinion mining,,models of semantic representation with visual attributes,"['Carina Silberer', 'Vittorio Ferrari', 'Mirella Lapata']","It has also been shown to be useful in joint inference of text with visual attributes obtained using visual classifiers ( Silberer et al. , 2013 ) .",0
1484,W06-1104,a holistic lexiconbased approach to opinion mining,,computing semantic relatedness across parts of speech,['Iryna Gurevych'],Gurevych ( 2006 ) reported a correlation of r = .69 .,4
1485,P02-1001,a holistic lexiconbased approach to opinion mining,,regular approximation of contextfree grammars through transformation,"['M Mohri', 'M-J Nederhof']","A more subtle example is weighted FSAs that approximate PCFGs ( Nederhof , 2000 ; Mohri and Nederhof , 2001 ) , or to extend the idea , weighted FSTs that approximate joint or conditional synchronous PCFGs built for translation .",0
1486,W06-1639,a holistic lexiconbased approach to opinion mining,,collective content selection for concepttotext generation,"['R Barzilay', 'M Lapata']","As has been previously observed and exploited in the NLP literature ( Pang and Lee , 2004 ; Agarwal and Bhattacharyya , 2005 ; Barzilay and Lapata , 2005 ) , the above optimization function , unlike many others that have been proposed for graph or set partitioning , can be solved exactly in an provably efficient manner via methods for finding minimum cuts in graphs .",4
1487,W00-1017,a holistic lexiconbased approach to opinion mining,,understanding unsegmented user utterances in realtime spoken dialogue systems,"['Mikio Nakano', 'Noboru Miyazalci', 'Jun-ichi Hirasawa', 'Kohji Dohsaka', 'Takeshi Kawabata']","WIT features an incremental understanding method ( Nakano et al. , 1999b ) that makes it possible to build a robust and real-time system .",2
1488,W14-1619,a holistic lexiconbased approach to opinion mining,,learning syntactic categories using paradigmatic representations of word context,"['Mehmet Ali Yatbaz', 'Enis Sert', 'Deniz Yuret']","This choice is inspired by recent work on learning syntactic categories ( Yatbaz et al. , 2012 ) , which successfully utilized such language models to represent word window contexts of target words .",3
1489,J13-1008,a holistic lexiconbased approach to opinion mining,,towards an optimal pos tag set for modern standard arabic processing,['Mona Diab'],"As for work on Arabic ( MSA ) , results have been reported on the PATB ( Kulick , Gabbard , and Marcus 2006 ; Diab 2007 ; Green and Manning 2010 ) , the Prague Dependency Treebank ( PADT ) ( Buchholz and Marsi 2006 ; Nivre 2008 ) and the CATiB ( Habash and Roth 2009 ) .",0
1490,W00-1312,a holistic lexiconbased approach to opinion mining,,a language modeling approach to information retrievalquot,"['J Ponte', 'W B Croft']","Other studies which view lR as a query generation process include Maron and Kuhns , 1960 ; Hiemstra and Kraaij , 1999 ; Ponte and Croft , 1998 ; Miller et al , 1999 .",4
1491,J09-4010,a holistic lexiconbased approach to opinion mining,,evaluation of a largescale email response system,"['Y Marom', 'I Zukerman']","In Section 5 , we discuss the difficulties associated with such user studies , and describe a human-based evaluation we conducted for a small subset of the responses generated by our system ( Marom and Zukerman 2007b ) .",2
1492,P13-3018,a holistic lexiconbased approach to opinion mining,,hindi structures intermediate levelquot michigan papers on south and,['P E Hook'],Hook ( 1981 ) considers the second verb V2 as an aspectual complex comparable to the auxiliaries .,0
1493,P97-1063,a holistic lexiconbased approach to opinion mining,,a program for aligning sentences in bilingual corporaquot,"['W Gale', 'K W Church']","2We could just as easily use other symmetric `` association '' measures , such as 02 ( Gale & Church , 1991 ) or the Dice coefficient ( Smadja , 1992 ) .",4
1494,J00-2004,a holistic lexiconbased approach to opinion mining,,but dictionaries are data too,"['Peter F Brown', 'Stephen A Della Pietra', 'Vincent J Della Pietra', 'Meredith J Goldsmith', 'Jan Hajic', 'Robert L Mercer', 'Surya Mohanty']","In this situation , Brown et al. ( 1993b , 293 ) recommend `` evaluating the expectations using only a single , probable alignment . ''",3
1495,W06-1705,a holistic lexiconbased approach to opinion mining,,web as corpus,['A Kilgarriff'],"The use of the web as a corpus for teaching and research on language has been proposed a number of times ( Kilgarriff , 2001 ; Robb , 2003 ; Rundell , 2000 ; Fletcher , 2001 , 2004b ) and received a special issue of the journal Computational Linguistics ( Kilgarriff and Grefenstette , 2003 ) .",0
1496,J03-3004,a holistic lexiconbased approach to opinion mining,,hybrid language processing in the spoken language translator,"['Manny Rayner', 'David Carter']","â¢ Learnability ( Zernik and Dyer 1987 ) â¢ Text generation ( Hovy 1988 ; Milosavljevic , Tulloch , and Dale 1996 ) â¢ Speech generation ( Rayner and Carter 1997 ) â¢ Localization ( Sch Â¨ aler 1996 )",0
1497,D14-1083,a holistic lexiconbased approach to opinion mining,,extralinguistic constraints on stance recognition in ideological debates,"['Kazi Saidul Hasan', 'Vincent Ng']","Following our previous work on stance classification ( Hasan and Ng , 2013c ) , we employ three types of features computed based on the frame-semantic parse of each sentence in a post obtained from SEMAFOR ( Das et al. , 2010 ) .",1
1498,N10-1084,a holistic lexiconbased approach to opinion mining,,a comprehensive bibliography of linguistic steganography,['Richard Bergmair'],"However , the literature on Linguistic Steganography , in which linguistic properties of a text are modified to hide information , is small compared with other media ( Bergmair , 2007 ) .",0
1499,W02-0309,a holistic lexiconbased approach to opinion mining,,morphological typology of languages for ir,['A Pirkola'],"This has been reported for other languages , too , dependent on the generality of the chosen approach ( J Â¨ appinen and Niemist Â¨ o , 1988 ; Choueka , 1990 ; Popovic and Willett , 1992 ; Ekmekc Â¸ ioglu et al. , 1995 ; Hedlund et al. , 2001 ; Pirkola , 2001 ) .",0
1500,P02-1001,a holistic lexiconbased approach to opinion mining,,an efficient compiler for weighted rewrite rules,"['Mehryar Mohri', 'Richard Sproat']","We offer a theorem that highlights the broad applicability of these modeling techniques .4 If f ( input , output ) is a weighted regular relation , then the following statements are equivalent : ( 1 ) f is a joint probabilistic relation ; ( 2 ) f can be computed by a Markovian FST that halts with probability 1 ; ( 3 ) f can be expressed as a probabilistic regexp , i.e. , a regexp built up from atomic expressions a : b ( for a E E U -LCB- E -RCB- , b E A U -LCB- E -RCB- ) using concatenation , probabilistic union + p , and probabilistic closure * p. For defining conditional relations , a good regexp language is unknown to us , but they can be defined in several other ways : ( 1 ) via FSTs as in Fig. 1c , ( 2 ) by compilation of weighted rewrite rules ( Mohri and Sproat , 1996 ) , ( 3 ) by compilation of decision trees ( Sproat and Riley , 1996 ) , ( 4 ) as a relation that performs contextual left-to-right replacement of input substrings by a smaller conditional relation ( Gerdemann and van Noord , 1999 ) ,5 ( 5 ) by conditionalization of a joint relation as discussed below .",0
1501,N10-1084,a holistic lexiconbased approach to opinion mining,,widecoverage efficient statistical parsing with ccg and loglinear models,"['Stephen Clark', 'James R Curran']",We use the Clark and Curran ( 2007 ) CCG parser to analyse the sentence before and after paraphrasing .,2
1502,J06-2002,a holistic lexiconbased approach to opinion mining,,generating referring expressions containing relations,"['Robbert Dale', 'Nickolas Haddock']","For example , consider a relational description ( cfXXX , Dale and Haddock 1991 ) involving a gradable adjective , as in the dog in the large shed .",0
1503,J90-3003,a holistic lexiconbased approach to opinion mining,,the contribution of parsing to prosodic phrasing in an experimental texttospeech system,"['J Bachenko', 'E Fitzpatrick', 'C E Wright']","Previous versions of our work , as described in Bachenko et al. ( 1986 ) also assume that phrasing is dependent on predicate-argument structure .",1
1504,D11-1138,a holistic lexiconbased approach to opinion mining,,global learning of focused entailment graphs,"['J Berant', 'I Dagan', 'J Goldberger']","like information extraction ( Yates and Etzioni , 2009 ) and textual entailment ( Berant et al. , 2010 ) .",0
1505,J01-4001,a holistic lexiconbased approach to opinion mining,,description of the university of pennsylvania system used for muc6,"['Breck Baldwin', 'Jeff Reynar', 'Mike Collins', 'Jason Eisner', 'Adwait Ratnaparki', 'Joseph Rosenzweig', 'Anoop Sarkar', 'Srivinas Bangalore']","The inclusion of the coreference task in the Sixth and Seventh Message Understanding Conferences ( MUC-6 and MUC-7 ) gave a considerable impetus to the development of coreference resolution algorithms and systems , such as those described in Baldwin et al. ( 1995 ) , Gaizauskas and Humphreys ( 1996 ) , and Kameyama ( 1997 ) .",0
1506,K15-1002,a holistic lexiconbased approach to opinion mining,,a joint model for entity analysis coreference typing and linking,"['G Durrett', 'D Klein']",Lee et al. ( 2012 ) model entity coreference and event coreference jointly ; Durrett and Klein ( 2014 ) consider joint coreference and entity-linking .,0
1507,P07-1068,a holistic lexiconbased approach to opinion mining,,a machine learning approach to coreference resolution of noun phrases,"['W M Soon', 'H T Ng', 'D Lim']","However , learning-based resolvers have not been able to benefit from having an SC agreement feature , presumably because the method used to compute the SC of an NP is too simplistic : while the SC of a proper name is computed fairly accurately using a named entity ( NE ) recognizer , many resolvers simply assign to a common noun the first ( i.e. , most frequent ) WordNet sense as its SC ( e.g. , Soon et al. ( 2001 ) , Markert and Nissim ( 2005 ) ) .",0
1508,D11-1138,a holistic lexiconbased approach to opinion mining,,guiding semisupervision with constraintdriven learning,"['M W Chang', 'L Ratinov', 'D Roth']","This includes work on generalized expectation ( Mann and McCallum , 2010 ) , posterior regularization ( Ganchev et al. , 2010 ) and constraint driven learning ( Chang et al. , 2007 ; Chang et al. , 2010 ) .",4
1509,W05-0709,a holistic lexiconbased approach to opinion mining,,an empirical study of smoothing techinques for language modeling,"['S F Chen', 'J Goodman']","The final machine is a trigram language model , specifically a Kneser-Ney ( Chen and Goodman , 1998 ) based backoff language model .",2
1510,J00-2001,a holistic lexiconbased approach to opinion mining,,generating natural language linder pragmatic constraints lawrence erlbaum,['Eduard H Hovy'],Hovy has described another text planner that builds similar plans ( Hovy 1988b ) .,0
1511,W06-1639,a holistic lexiconbased approach to opinion mining,,thumbs up sentiment classification using machine learning techniques,"['B Pang', 'L Lee', 'S Vaithyanathan']","In particular , since we treat each individual speech within a debate as a single `` document '' , we are considering a version of document-level sentiment-polarity classification , namely , automatically distinguishing between positive and negative documents ( Das and Chen , 2001 ; Pang et al. , 2002 ; Turney , 2002 ; Dave et al. , 2003 ) .",0
1512,D11-1138,a holistic lexiconbased approach to opinion mining,,algorithms for deterministic incremental dependency parsing,['J Nivre'],"transition-based dependency parsing framework ( Nivre , 2008 ) using an arc-eager transition strategy and are trained using the perceptron algorithm as in Zhang and Clark ( 2008 ) with a beam size of 8 .",2
1513,J00-2004,a holistic lexiconbased approach to opinion mining,,but dictionaries are data too,"['Peter F Brown', 'Stephen A Della Pietra', 'Vincent J Della Pietra', 'Meredith J Goldsmith', 'Jan Hajic', 'Robert L Mercer', 'Surya Mohanty']","Just as easily , we can model link types that coincide with entries in an on-line bilingual dictionary separately from those that do not ( cfXXX Brown et al. 1993 ) .",2
1514,J07-1005,a holistic lexiconbased approach to opinion mining,,natural language question answering the view from here,"['Lynette Hirschman', 'Robert Gaizauskas']","As an alternative , we rely on PubMed to retrieve an initial set of hits that we then postprocess in greater detail -- this is the standard pipeline architecture commonly employed in other question-answering systems ( Voorhees and Tice 1999 ; Hirschman and Gaizauskas 2001 ) .",4
1515,D12-1037,a holistic lexiconbased approach to opinion mining,,minimum error rate training in statistical machine translation,['Franz Josef Och'],"( Och and Ney , 2002 ; Blunsom et al. , 2008 ) used maximum likelihood estimation to learn weights for MT. ( Och , 2003 ; Moore and Quirk , 2008 ; Zhao and Chen , 2009 ; Galley and Quirk , 2011 ) employed an evaluation metric as a loss function and directly optimized it .",4
1516,E03-1004,a holistic lexiconbased approach to opinion mining,,improved statistical alignment models,"['F J Och', 'H Ney']","We also compare the results with the output generated by the statistical translation system GIZA + + / ISI ReWrite Decoder ( AlOnaizan et al. , 1999 ; Och and Ney , 2000 ; Germann et al. , 2001 ) , trained on the same parallel corpus .",4
1517,D13-1115,a holistic lexiconbased approach to opinion mining,,the story picturing engine—a system for automatic text illustration,"['Dhiraj Joshi', 'James Z Wang', 'Jia Li']","Some efforts have tackled tasks such as automatic image caption generation ( Feng and Lapata , 2010a ; Ordonez et al. , 2011 ) , text illustration ( Joshi et al. , 2006 ) , or automatic location identification of Twitter users ( Eisenstein et al. , 2010 ; Wing and Baldridge , 2011 ; Roller et al. , 2012 ) .",0
1518,K15-1003,a holistic lexiconbased approach to opinion mining,,a generative constituentcontext model for improved grammar induction,"['Dan Klein', 'Christopher D Manning']","Since we are not generating from the model , this does not introduce difficulties ( Klein and Manning , 2002 ) .",3
1519,J05-3003,a holistic lexiconbased approach to opinion mining,,three generative lexicalised models for statistical parsing,['Michael Collins'],"The extraction procedure consists of three steps : First , the bracketing of the trees in the Penn Treebank is corrected and extended based on the approaches of Magerman ( 1994 ) and Collins ( 1997 ) .",0
1520,W06-1104,a holistic lexiconbased approach to opinion mining,,using the structure of a conceptual network in computing semantic relatedness,['Iryna Gurevych'],"As they are required to enable test subjects to distinguish between senses , we use artificial glosses composed from synonyms and hypernyms as a surrogate , e.g. for brother : `` brother , male sibling '' vs. `` brother , comrade , friend '' ( Gurevych , 2005 ) .",2
